"Item Reference","Item Description","Last activity timestamp","Playback position","Play count","Has been played?"
"545fd5c09ab3b421566879119b5c5f57",N/A,2018-08-25T17:17:11.655Z,0.000,0,No
"6990fcf7d57305d56e5972d93296e28c",N/A,2018-08-25T17:17:11.655Z,0.000,0,No
"bc6ca6a560e7e5757506296d2ce7d38c",N/A,2018-08-26T23:25:06.735Z,489.001,0,Yes
"637045daf51ecf48e7881b9d765c8c96",N/A,2018-08-26T23:25:13.488Z,1.001,0,No
"a5ae5bdf0fb8a32a1ade784893d59995",N/A,2018-08-29T21:09:31.058Z,0.000,0,No
"172653445b124af47f3180d96007b6c7",N/A,2018-09-01T17:18:18.777Z,0.000,0,No
"1c0b3396e4aa39c7a10876b564c35283",N/A,2018-09-01T17:18:18.777Z,0.000,0,No
"f870c22676d15bf49edb557bcf10fab6",N/A,2018-09-01T17:18:18.778Z,0.000,0,No
"7a669ddcbb9b62ff10a7ce19bab134d0",N/A,2018-09-05T20:54:21.407Z,0.000,0,No
1434774032,"Up Next: Greta Van Fleet - Season 1 - Up Next: Greta Van Fleet Trailer",2018-09-06T17:41:43Z,0.000,0,Yes
1434775959,"Up Next: Greta Van Fleet - Season 1 - Up Next: How We Became",2018-09-06T17:42:22Z,0.000,0,Yes
"7fd09c491996895093032975bc8f7086",N/A,2018-09-06T23:54:59.118Z,0.000,0,No
"4dc4146bf817e93e57e06be5afd2d703",N/A,2018-09-07T23:56:57.601Z,0.000,0,No
"ee91f61256003af8f708d4e5a0abe8dd",N/A,2018-09-08T17:19:15.921Z,0.000,0,No
"0706e6e1b9177f9acedfd01eeed8d899",N/A,2018-09-12T23:52:53.891Z,0.000,1,Yes
"02b3e9d49764a55fd5a51804c3aa0db0",N/A,2018-09-13T00:03:52.288Z,0.000,0,No
"8fa60757fd46a49cb77f0a0f1cf3fc56",N/A,2018-09-13T00:15:38.659Z,1230.024,0,Yes
"4e662adcc1508b0619873ec18275aa4f",N/A,2018-09-29T16:09:50Z,1230.023,0,Yes
"2f022f92ca18f98fde7b4885f73082f3",N/A,2018-10-03T02:09:44.150Z,0.000,0,No
"c7e7ee37bad8ea1f7d125d29f0090672",N/A,2018-10-03T02:09:44.149Z,0.000,0,No
"ef7dfe69003d5cef1d5b91caa2d23012",N/A,2018-10-03T02:09:44.150Z,0.000,0,No
"037ee5d2e40dedb8a5b347880cb5816d",N/A,2018-10-04T02:33:38.759Z,0.000,0,No
"10f90727236066a00b3aa63effba5215",N/A,2018-10-04T02:34:51.788Z,0.000,0,No
"03d811be42099de9fda401eb41b869f5",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"2e887c5b177a84f20255bd10bbc13919",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"3730210b66a3271e2c1cb43f7ee4da32",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"3dff7470e3f356ca7e2c78816646aaca",N/A,2018-10-04T22:40:18.941Z,0.000,0,No
"4367c2de34cc098ec07f15aec09efef6",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"4b56dfd61c607999e704bcff484a94fd",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"6369092ecd1929b8bb6d3b34a22555f3",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"74be91a680852c2dd4c030a8900367c1",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"762368f127a8b6b38d11439a61d40209",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"893f548ce574d2824071051d1e662162",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"964ffa308b510976fc4a31a3a5e20c7a",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"a5d7571a1380c3dd8b7fa52c982d66a0",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"ab8ee25c945c9822c788568e90859682",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"acfcb1c15e22df9d5651591568c8be48",N/A,2018-10-04T22:40:18.941Z,0.000,0,No
"d75e220fcdebcb1aee65342249403af9",N/A,2018-10-04T22:40:18.942Z,0.000,0,No
"824b210dd724913a51c309e003b7ceda",N/A,2018-10-04T22:45:13.957Z,0.000,0,No
"045bf6c219d1b3dee2a58b8a85e8f08f",N/A,2018-10-06T05:20:33.219Z,0.000,0,No
"409991fcdc082345d65fd8c1bbeecaae",N/A,2018-10-06T05:20:33.220Z,0.000,0,No
"80215c40b228e7cacdcdeb32822bcd81",N/A,2018-10-06T05:20:33.219Z,0.000,0,No
"2c5a9135c3d530b3db0b1db7e5aa46b0",N/A,2018-10-12T01:35:39.818Z,0.000,0,No
"bec8eee5b084441460ec96927e303cbe",N/A,2018-10-12T01:35:39.818Z,0.000,0,No
"4c4373282a54e2d2b87735ee9a69a13e",N/A,2018-10-15T02:18:55.968Z,0.000,0,No
"8e5e69ec2362ea97454deca74df37cb6",N/A,2018-10-15T02:18:55.961Z,0.000,0,No
"e826d23d98db6f9ac9f0598aa8592c02",N/A,2018-10-15T02:18:55.968Z,0.000,0,No
"bf081a514ac642554f3fd658cbc59435",N/A,2018-10-16T02:25:25.805Z,0.000,0,No
"fe72855fd8387fc58a93ffe7fbca7dd8",N/A,2018-10-19T12:08:10.141Z,0.000,0,No
"17bff5052c8f5fffe7dc5265470bc3ae",N/A,2018-10-19T22:26:47.899Z,0.000,0,No
"30092ca7f9ee137f13eac049e56395ea",N/A,2018-10-19T22:26:47.898Z,0.000,0,No
"67e9eb781bad2503db0ee2e489f0c770",N/A,2018-10-19T22:26:47.898Z,0.000,0,No
"dea4506c95060a89899275c34ecce79a",N/A,2018-10-19T22:26:47.899Z,0.000,0,No
"ca76fe8d0c8b32fc669b42b2c1dcc0f6",N/A,2018-10-21T05:41:12.446Z,0.000,0,No
"5dd70be72f0aca3f0e7988b3e63f5c28",N/A,2018-10-23T04:27:00.456Z,0.000,0,No
"27b2d092f287c69088b03afa22250f2d",N/A,2018-10-26T11:48:52.947Z,0.000,0,No
"4a12a3e0a195ea181fe61ff1142d6620",N/A,2018-10-26T11:49:02.324Z,0.000,0,No
"7f2ec75d27a24075f8ece1e2869ec00f",N/A,2018-10-26T11:49:02.324Z,0.000,0,No
"ddcb8b6d7c325fee18c67babbb67a096",N/A,2018-10-26T11:49:02.324Z,0.000,0,No
"14ca2d30d66e889d8cf8ca99ee387a49",N/A,2018-10-30T02:02:31.786Z,0.000,0,No
"253479f4bf4af7fef6c87fc460a83525",N/A,2018-10-30T02:02:31.786Z,0.000,0,No
"2be050234bb3127d0c1bb2c26e68cc6e",N/A,2018-10-30T02:02:31.786Z,0.000,0,No
"8f4faed57fd61ba676fc09b9544c036c",N/A,2018-10-30T02:02:31.786Z,0.000,0,No
"c13b98c741a09fc51d9e0014d93aa697",N/A,2018-10-30T02:02:31.786Z,0.000,0,No
"123d93ee580f852596e52067ff62ad36",N/A,2018-10-31T02:34:45.532Z,0.000,0,No
"3107fd3592ba06a83467b2b624af4432",N/A,2018-11-02T02:43:15.616Z,0.000,0,No
"8f7a73b5592c143ad39b08891a550c6d",N/A,2018-11-02T02:43:15.616Z,0.000,0,No
"e30034ac1cbd0bc0de846431d19aa2f8",N/A,2018-11-02T02:43:15.616Z,0.000,0,No
"1f72b0356a79f57edecc74ef31a43a83",N/A,2018-11-03T03:50:31.176Z,0.000,0,No
"806e30b64e5bc02c44c366734fee1d6a",N/A,2018-11-03T03:50:31.176Z,0.000,0,No
"a44fda91da72a2a82be8261e5b8794a5",N/A,2018-11-03T03:50:31.177Z,0.000,0,No
"c6c043a9c70d2847ef0c59058c315721",N/A,2018-11-03T03:50:31.177Z,0.000,0,No
"d56239865196daf2afa64771f88575c3",N/A,2018-10-26T13:47:44.240Z,0.000,1,Yes
"032de1b65f4286c0388e761757ed78e6",N/A,2018-11-17T18:58:18.412Z,0.000,0,No
"5a62e56c728dce840bcd573e96ebc925",N/A,2018-11-17T18:58:18.412Z,0.000,0,No
"6e3ebeefae1e9513603239f5ec8a20d4",N/A,2018-11-17T18:58:18.412Z,0.000,0,No
"7313e83a5c4274b4ff1879781197bf23",N/A,2018-11-17T18:58:18.412Z,0.000,0,No
"b20c38f44158e5b6f3c6ee8e58c1736a",N/A,2018-11-17T18:58:18.412Z,0.000,0,No
"d48ff053ea0050ce91594385862719a2",N/A,2018-11-17T18:58:18.412Z,0.000,0,No
"85d0483a45396b5759bd1b56da9cf443",N/A,2018-11-26T13:39:52.400Z,0.000,0,No
"dcde5f0928e26db240e25093d24fb3dc",N/A,2018-11-26T13:39:52.400Z,0.000,0,No
"f4bd9836ad90577a8c9511b6b0e0161a",N/A,2018-11-26T13:39:52.399Z,0.000,0,No
"289f20b9a46e2f2fe0b50c1e53176433",N/A,2018-11-28T02:42:36.134Z,0.000,0,No
"5268016b34d8589cdd19de3c979cc043",N/A,2018-11-28T02:42:36.133Z,0.000,0,No
"5dafeae22cb2560870d4c7572c0e233e",N/A,2018-11-28T02:42:36.128Z,0.000,0,No
"70205e4b4b77880d865ce709d79f0423",N/A,2018-11-28T02:42:36.126Z,0.000,0,No
"77df62a3109df52d3f661e60a88aab72",N/A,2018-11-28T02:42:36.129Z,0.000,0,No
"78053a9061fe9274d1bccf68bcb069df",N/A,2018-11-28T02:42:36.128Z,0.000,0,No
"b53eb95b0c87f8e7b4f19cf4820e5127",N/A,2018-11-28T02:42:36.129Z,0.000,0,No
"b71d667ebedb3c50fdcae9415b18eeef",N/A,2018-11-28T02:42:36.133Z,0.000,0,No
"d6c19def2e68bd34d980d708256bc809",N/A,2018-11-28T02:42:36.133Z,0.000,0,No
"d89efd1986944e30ae52a26ae0dfc724",N/A,2018-11-28T02:42:36.127Z,0.000,0,No
"ef2b3d9bab14f2c3a42d0f4d6e3a6ddf",N/A,2018-11-28T02:42:36.129Z,0.000,0,No
"f2923d7cf904684779c506b593a72abf",N/A,2018-11-28T02:42:36.127Z,0.000,0,No
"f810522e2c888159b8206164c23305c1",N/A,2018-11-28T02:42:36.128Z,0.000,0,No
"f840bd06943d0549f824f03ff5b64639",N/A,2018-11-28T02:42:36.128Z,0.000,0,No
"e2258102acdf4551d140cc9fb3a0cfb9",N/A,2018-11-29T01:48:38.021Z,0.000,0,No
"4661e9ba33aa7d51bba2d34f40877798",N/A,2018-11-30T01:49:22.144Z,0.000,0,No
"31bb333f5234ee71f8eb9fae95c34bda",N/A,2018-12-01T05:51:41.329Z,0.000,0,No
"b176906eea1653718ecdfc73b34d60a4",N/A,2018-12-01T05:51:41.326Z,0.000,0,No
"6b084487760b09d9d38a6fe6a386e638",N/A,2018-12-04T02:13:47.710Z,0.000,0,No
"18549f2f7d53bc0ea80a907dda67399b",N/A,2018-12-06T01:42:42.533Z,0.000,0,No
"26befe0ce4bdbf43329aa77b05d5fa05",N/A,2018-12-06T01:42:42.526Z,0.000,0,No
"7eaa339a1b9d8fe4d1fc833ca06255d1",N/A,2018-12-06T01:42:42.532Z,0.000,0,No
"ca1b49ba9e189b819b1ac51e2454c1f8",N/A,2018-12-07T01:44:05.319Z,0.000,0,No
"dc0104383ef17f59a970c2c8720d0901",N/A,2018-12-07T12:35:00.028Z,0.000,0,No
"f8d36dadc2424bd80a65030362e7e677",N/A,2018-12-11T03:19:49.955Z,0.000,0,No
"dfbf1d9bdbafe966ff0def4b073efb3a",N/A,2018-12-11T01:41:05.652Z,0.000,0,No
"37c956d68edc4b36193a9fc80cbcff8e",N/A,2018-12-13T02:50:13.085Z,0.000,0,No
"a0296fbd16120494fe89d9c675b911d4",N/A,2018-12-13T02:50:13.084Z,0.000,0,No
"1d3bdb089146975a6813ad4c891ab8e2",N/A,2018-12-15T07:01:05.062Z,0.000,0,No
"20b5aba7cdbffe5d4ea759714ddb0d6f",N/A,2018-12-15T07:01:05.061Z,0.000,0,No
"ad3b45c3167cd218fe4f0bbbc59f0e6e",N/A,2018-12-16T21:12:43Z,1238.014,0,Yes
"76e7ad6a9a1d3c46150a9f81a0501789",N/A,2018-12-17T19:25:17.556Z,0.000,0,No
"28d6c9dd1f93f550ab41d20494afdb96",N/A,2018-12-30T07:38:45.856Z,0.000,0,No
"3671b7a16e4f83a66ddca1cd893149ef",N/A,2018-12-30T07:38:45.856Z,0.000,0,No
"71283b0e8a47883e998c039ee59102d1",N/A,2018-12-30T07:38:45.856Z,0.000,0,No
"802baa853dc3525934b66f3bef5b253b",N/A,2018-12-30T07:38:45.856Z,0.000,0,No
"917dd3e39e255008f763d3dda2016ccd",N/A,2018-12-30T07:38:45.856Z,0.000,0,No
"9538d8a3b4412e24eaa976e7dfe15cc1",N/A,2018-12-30T07:38:45.856Z,0.000,0,No
"9c1aedbbd8b1682596c8ab25d4721627",N/A,2018-12-30T07:38:45.855Z,0.000,0,No
"dfc12d3d4e5216962564de35d20971e7",N/A,2018-12-30T07:38:45.856Z,0.000,0,No
"a095be18513b818d185967b36386abc0",N/A,2018-12-31T20:24:41.187Z,0.000,0,No
"c8b1aef1b97763f37078efa54a302776",N/A,2018-12-31T20:24:41.187Z,0.000,0,No
"3864e0e179102473ad11abeb7b5e6c68",N/A,2019-01-01T19:18:34.805Z,0.000,0,No
"63b4019be9de80cb99094effe2a992cd",N/A,2019-01-01T19:18:34.806Z,0.000,0,No
"83b457299707794f0293aab59e2c71d4",N/A,2019-01-01T19:18:34.807Z,0.000,0,No
"8a1b780c0b703df20ad9de49a33e4138",N/A,2019-01-01T19:18:34.807Z,0.000,0,No
"9f6ec20ebba2dd969901b4984af865a5",N/A,2019-01-01T19:18:34.806Z,0.000,0,No
"b7530b7414f0b7b6f90436797a1c663d",N/A,2019-01-01T19:18:34.806Z,0.000,0,No
"7703f89479baf13b54d010a1601b5a0b",N/A,2019-01-03T03:01:18.994Z,0.000,0,No
"cb6d330a39b9ff1816e6b448ed2f648b",N/A,2019-01-03T03:01:18.994Z,0.000,0,No
"c95b7e51dee2ec9f3ca6d8da8d594d2d",N/A,2019-01-04T20:25:27.253Z,0.000,0,No
"2081c53ebfb5e55b2934db7f04c4b532",N/A,2019-01-04T21:34:30.527Z,0.000,0,No
"6eba9dff51c4d70bb9339941ab80b0df",N/A,2019-01-07T19:14:22.054Z,0.000,0,No
"186ca99c5964d4f32a318dc4bb802476",N/A,2019-01-10T02:47:08.063Z,0.000,0,No
"319818db5ea09e44a9651d8663b31730",N/A,2019-01-12T04:46:57.079Z,0.000,0,No
"ccaffa4d37e00ea8d2156a92da7d6074",N/A,2019-01-12T04:46:57.079Z,0.000,0,No
"06a52998a9c70ae755c8afcccac655d3",N/A,2019-01-15T23:26:06.830Z,271.005,0,Yes
"fb83ace45cf2c95baa45dcb2245ad3a2",N/A,2019-01-15T23:26:11.688Z,0.000,0,No
"c9c51bf9be41214588abb09f3eacfcf8",N/A,2019-01-16T00:00:56.041Z,0.000,1,Yes
"ecf662c322b243586fdb025f42590c54",N/A,2019-01-17T03:14:06.415Z,0.000,0,No
"fb2648638fe4be3673d12c76ef759448",N/A,2019-01-18T02:36:06.671Z,0.000,0,No
"89af287da29e66bafd0e0587eba3aa6f",N/A,2019-01-18T23:17:35.147Z,0.000,0,No
"a175f8c0eb16241baf9fa49c1558514e",N/A,2019-01-18T23:30:27.908Z,0.000,0,No
"7a5b063dbdc620eeb3cf06669669765a",N/A,2019-01-18T23:32:20.506Z,1.005,0,No
"3097075f2e6f5a9a47d73853806ac9cb",N/A,2019-01-20T13:58:49.697Z,0.000,0,No
"8f5322f2e5d421b18367946e3192e684",N/A,2019-01-22T02:54:23.413Z,0.000,0,No
"a0fbfe6d6fd9da18a06fa3cb623f26b6",N/A,2019-01-23T18:00:46.486Z,0.000,0,No
"92c18ffa92784eba6c5bdc019c69aaf8",N/A,2019-01-24T02:55:23.158Z,0.000,0,No
"7aeff62aae43b54236f4e7d69a02ec94",N/A,2019-01-26T13:38:35.509Z,0.000,0,No
"bf16e680f4d80b76f490d7d4615edf0b",N/A,2019-01-26T13:38:35.509Z,0.000,0,No
"4fc5533ecfaf2118e795ad9b28f89511",N/A,2019-01-26T14:43:53.744Z,0.000,0,No
"58ed43496a770186abd503a700757aae",N/A,2019-01-29T03:06:59.218Z,0.000,0,No
"61fd72def1924ccc73886386341a67ad",N/A,2019-01-31T22:37:41.950Z,0.000,0,No
"93904f995433c0b3778457b9fb8fc7d5",N/A,2019-01-31T22:37:41.950Z,0.000,0,No
"f6521e27bb1e714e9750848eb9f9fe32",N/A,2019-02-01T00:11:42.161Z,0.000,0,No
"9fea34ba1e73594e4a08ef96079d4019",N/A,2019-02-01T23:29:29.506Z,0.000,0,No
"5394802436534181bf0001b412e91760",N/A,2019-02-02T00:42:56.404Z,0.000,0,No
"ba3cb0bc9a0d67ac6da78e3a950ef796",N/A,2019-02-02T14:39:15.346Z,0.000,0,No
"1ee4160785c672b6782a3e6505f7518b",N/A,2019-02-05T01:40:35.189Z,0.000,0,No
"01f42f013aabfe46b4d9729c82e206f8",N/A,2019-02-06T13:52:20.605Z,0.000,0,No
"9907a0678569bd285e99cce0f1d96ea9",N/A,2019-02-07T02:53:26.052Z,0.000,0,No
"4d73c960a6f9742e0519b79949142e05",N/A,2019-02-08T02:11:42.135Z,0.000,0,No
"0306667e24909180aefbfd1624062d71",N/A,2019-02-08T18:25:30.249Z,0.000,0,No
"49452607f0b5551c8000678c7594c67c",N/A,2019-02-09T04:29:01.259Z,0.000,0,No
1451983041,N/A,2019-02-11T15:39:19Z,0.000,0,Yes
"fbf192546b8df239ccc3fadca9ac1aad",N/A,2019-02-11T23:46:08.053Z,0.000,0,No
"d9e0726f854fc9a4d185d798ea46b461",N/A,2019-02-12T23:38:30.055Z,0.000,0,No
"3e8cd3b857adbd10d3245ffd9f52544a",N/A,2019-02-14T03:17:14.466Z,0.000,0,No
"f015c025cb260ab1af3355545d56bf04",N/A,2019-02-14T03:17:14.465Z,0.000,0,No
"023ad23d76b662f5c9328638bc7ac05a",N/A,2019-02-15T11:49:22.574Z,0.000,0,No
"4c15a516d835ad93cb5fdf05e8fff07a",N/A,2019-02-15T13:29:29.545Z,0.000,0,No
"1fc2afdf6f5ab96a17f928ce0959a799",N/A,2019-02-16T00:27:32.883Z,0.000,0,No
"04c348a2648d586386f52f9074fc0287",N/A,2019-02-19T12:28:29.369Z,0.000,0,No
"c487bf4e52c7db2730a091c77508327a",N/A,2019-02-20T23:54:14.950Z,0.000,0,No
"e1402769d24b57094534574099dacda8",N/A,2019-02-21T13:13:56.592Z,0.000,0,No
"7792ff124ae2ec51773634a99636136d",N/A,2019-02-22T13:22:41.232Z,0.000,0,No
"15ca1e984217c32a7ea9414b47336a69",N/A,2019-02-23T06:13:03.826Z,0.000,0,No
"e51dfcc1f5bd8135ccbd70e5b9b4458a",N/A,2019-02-26T10:02:12.003Z,0.000,0,No
"258ba84ff6caa3432364d0a266e5ea32",N/A,2019-04-04T22:30:14.711Z,398.005,0,Yes
"797fec75b2b1fdf67fdfdccca0ac1f5c",N/A,2019-04-06T05:04:29.556Z,547.005,0,Yes
"f66565a5570aececca576eb55584b65f",N/A,2019-04-06T05:21:58.852Z,0.000,3,Yes
"f75a7e8adcb806d08b67368e821bcc54",N/A,2019-05-02T22:24:11.529Z,0.000,1,Yes
"56feca79a8cc9f034bf0f6f9b82a5d81",N/A,2019-05-03T11:50:58.819Z,0.000,2,Yes
"dd0269943fb1bffa542699030ac21972",N/A,2019-05-03T11:51:09.340Z,7.045,0,No
"d6887ae27bf982bfad15918335dc9972",N/A,2019-05-03T12:18:02.032Z,1610.005,0,Yes
"50fbe5988027a84ce82a8a806dac31e5",N/A,2019-05-07T22:54:43.483Z,0.000,1,Yes
"07b3b63761c63831c5938128b479a75c",N/A,2019-05-08T22:13:24.939Z,0.000,1,Yes
"248ae9d80d4523e39b9fbba47a12aa52",N/A,2019-05-11T16:32:40.209Z,25.872,0,Yes
"565f19790bb7c0b81aa6e9b76c89e604",N/A,2019-05-15T22:49:10.179Z,1207.001,0,Yes
"c258194dd5f4714accc56035712d2b65",N/A,2019-05-19T22:56:52.345Z,0.000,1,Yes
"10775da99a9e83b24cfc324fea617995",N/A,2019-05-19T23:19:07.930Z,0.000,1,Yes
"180a194d0a6cb25de18c56f9fc6d5d25",N/A,2019-05-19T23:19:32.272Z,575.001,0,Yes
"2131736b3ef15d29a872fa12e966e08f",N/A,2019-05-19T23:20:27.744Z,880.005,0,Yes
"0c221f0f8fc5c2d44c7a4d228e2ad0a1",N/A,2019-05-19T23:21:01.260Z,1186.001,0,Yes
"22d825a5fdb0dd456edc50020257c9c1",N/A,2019-06-03T22:48:40.543Z,1181.005,0,Yes
"3e9e29622dd81359aba41a7b640a63b3",N/A,2019-06-03T22:52:23.913Z,217.003,0,Yes
"6746e3b8c946c7f9b28f19d5ef596e1e",N/A,2019-06-07T21:17:24.168Z,954.824,0,Yes
"628f30008bbc89f409657fb3cfcd165f",N/A,2019-06-07T21:39:41.207Z,0.000,1,Yes
"bf1212ce0b4ef1dfb4fd831720586a85",N/A,2019-06-07T22:57:21.648Z,2541.004,1,Yes
"c5615ffec00df11443ce53e2280f1702",N/A,2019-06-25T22:44:10.722Z,0.000,1,Yes
"1a8c3ed1c70faea302779bd0c26b9d21",N/A,2019-06-26T21:50:38.558Z,0.000,1,Yes
"3a86f03d1e87274af0a7b202ab33fe62",N/A,2019-06-28T20:53:30.322Z,172.005,0,Yes
"1c69fca0c7e860f3b184c2667e265653",N/A,2019-06-28T21:12:35.372Z,0.000,1,Yes
"10e674b57a1cf273c955d257befa75ad",N/A,2019-07-01T12:35:32.674Z,0.000,2,Yes
"37f407493126903617865572394708f4",N/A,2019-07-02T12:38:00.980Z,2210.001,0,Yes
"a84889fb94ccb50fa086f3ca34ee911b",N/A,2019-07-13T04:25:24.217Z,0.000,3,Yes
"db1f5cb780a94701993a47042f423b5d",N/A,2019-07-13T19:36:15.753Z,0.000,1,Yes
"5964e844649916d9b602226cb027e81b",N/A,2019-07-19T21:47:42.342Z,0.000,1,Yes
"202c9ff7030a66d6bcb8473f2a69da9c",N/A,2019-08-01T22:37:50.004Z,119.004,3,Yes
"c3b0616c92d03387a730ec51c423c1e2",N/A,2019-08-01T22:59:41.690Z,1299.002,0,Yes
"c2ed7a1c831eef9bd4de5532dc1e9e1c",N/A,2019-08-09T21:28:54.028Z,0.000,1,Yes
"56c23b7eb3de148a3b813efa47cbded6",N/A,2019-08-16T21:43:38.427Z,1144.004,0,Yes
"2cfb1946488c2439b26c02bcc3910dd7",N/A,2019-08-16T22:05:36.902Z,0.000,1,Yes
"fb1eab3fb5e37592ea11c9ef55cee710",N/A,2019-08-22T20:55:17.314Z,1518.005,0,Yes
"52e868d58f1df7e9083f673829d9a066",N/A,2019-08-23T10:44:23.036Z,7.001,0,No
"1abeff788e7e41a87580746a184b6c27",N/A,2019-08-28T21:10:58.023Z,1146.001,0,Yes
"581485f31b5ddad42d999867e70073d8",N/A,2019-09-06T22:46:46.241Z,0.000,1,Yes
"a6733d0129b859fa2c98b512662a017d",N/A,2019-09-20T22:18:24.193Z,366.005,0,Yes
"2ac8c8e5956a2f123d4482ef7ef8c990",N/A,2019-09-25T11:45:40.436Z,0.000,1,Yes
"4f682c87439a0df8cae4eff38bed5edd",N/A,2019-09-27T21:16:23.125Z,0.000,4,Yes
"26334cd7524fba2953df518d3991d90a",N/A,2019-10-01T22:11:43.122Z,111.005,0,Yes
"ba18a66dd7e307b774d7444bf1bdc351",N/A,2019-10-01T22:34:47.530Z,0.000,1,Yes
"704bc9cbc32bb54de9cb552deca2c037",N/A,2019-10-10T00:56:28.215Z,0.000,0,No
"b73d768070adaab6d6be82f29268c9c2",N/A,2019-10-10T00:56:28.215Z,0.000,0,No
"60f66f7883fb4548221cd5a52d266006",N/A,2019-10-11T07:20:05.454Z,0.000,0,No
"d1217b62db375558d1907626c5f2df6f",N/A,2019-10-11T07:20:05.458Z,0.000,0,No
"8c55c36e53b43dc8ec5861d0e8eef02e",N/A,2019-10-12T03:09:26.209Z,0.000,0,No
"173d75e864026f6b5aba931898a919ba",N/A,2019-10-15T02:05:29.758Z,0.000,0,No
"085754d83ffd25a5fc89667e3e085375",N/A,2019-10-16T12:55:25.546Z,0.000,0,No
"ce15f32c05a371a71529068b17f8cd6c",N/A,2019-10-17T22:28:55.323Z,989.005,0,Yes
"1a5c8a21f46daadd143a3a224d708d7b",N/A,2019-10-17T22:29:01.298Z,0.000,0,No
"2b19be6624f2b9183a89b19031b5e43c",N/A,2019-10-17T22:29:01.298Z,0.000,0,No
"dcba82dea2e61dc3b6288b528b8549e8",N/A,2019-10-17T22:29:01.298Z,0.000,0,No
"e70c0d114b79be4b511779bcd78ce4f9",N/A,2019-10-17T22:29:01.298Z,0.000,0,No
"ecde389bc94e11d6636b771e69abda08",N/A,2019-10-17T22:29:18.974Z,0.000,0,No
"4f8f5fc4301bc85cc43240b2121968f7",N/A,2019-10-17T22:30:11.554Z,60.004,0,Yes
"12c58b98cb04be01bdbcd7de4189c1f1",N/A,2019-10-17T22:52:46.369Z,0.000,1,Yes
"15ffcf4bca3e6e213b8a8f307fa3cd6b",N/A,2019-10-18T12:37:48.165Z,0.000,0,No
"7bb41e242b04703d8d149631e9267bed",N/A,2019-10-18T12:37:48.165Z,0.000,0,No
"a8c8e39aeec5a4431ca8b949dd37a998",N/A,2019-10-18T12:37:48.165Z,0.000,0,No
"a33ddc764e2e51ab576e343bfee4b218",N/A,2019-10-22T13:10:33.631Z,0.000,0,No
"e3a5564dcce6868aae7b293451dc42c7",N/A,2019-10-22T13:10:33.631Z,0.000,0,No
"3f40a0e78c2214d9d2a4282ba494a23f",N/A,2019-10-24T22:34:17.342Z,62.005,0,Yes
"0c8235f19b7801f3b0823dbdfcb0336c",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"13d8e6ecb6d8afd30ccc2999de8079bd",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"1ebeae9e2083f9c4067b3c2e2be1ccc5",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"27d72345e8cfc0fae01843f361dc3aa2",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"284e537a95a64ec7647d951e13eac8b2",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"3776ab515f951347c2e019e1f43c962c",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"4c187a1f8dfd88ac831b87873c29d877",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"53bf384698a06583424cc0c897acba92",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"73b24ab5837c1858fe57f88a8c9932cb",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"7bba8c15db9ffa132c1fbef9d6840bc7",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"84e4484fbd52ed1ac7a13cd3b21f93f8",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"adbbfd507bd073ec622ec33d4d75dc7b",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"c714c482541d9b31aa6da79e321542d8",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"c852f1340599f4fbd4f2c96295a77ade",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"c9b6e17edfe5ea7b7e47066cf5ead558",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"f1be66875883049b646bc7dd7e9d23e6",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"f7927f0bef5eef892307877e557ad88f",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"f9c208e1b07027c598a7bd77285d2f61",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"fff65e465bb1cf914ed0f76a061d977a",N/A,2019-10-24T22:34:39.573Z,0.000,0,No
"57d5dc49ba25cedef86ff7a57876c458",N/A,2019-10-24T22:35:34.452Z,0.000,0,No
"5a6d1be837f598826ff2b2a89550e825",N/A,2019-10-25T18:47:37.553Z,0.000,0,No
