Apple ID Number,Item Purchased Date,Content Type,Item Reference Number,Item Description,Seller,Container Reference Number,Container Description,Invoice Item Total,Device Identifier,Device Details,Device IP Address,Refund Amount,Document Number,Invoice Date,Invoice Tax Amount,Invoice Total Amount,Purchase Created Date,Order Number,Billing Information ID,Payment Type,Currency ID,Purchase Chargeback?
405952270,2011-12-04T06:33:43Z,Songs,469517997,Red Solo Cup,The Universal Music Group,,,$1.29,0026B0DFEBEA,iTunes/10.5.1 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.51.22,143.215.118.37,,119026246174,12/07/2011,$0.29,$3.86,2011-12-04T06:33:43Z,MHL2XDGTVZ,140000035251606,MasterCard,USD,No
405952270,2011-11-22T02:26:50Z,Songs,458839430,Good Feeling,The Warner Music Group,,,$1.29,0026B0DFEBEA,iTunes/10.5.1 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.51.22,143.215.117.30,,144025449374,11/23/2011,$0.21,$2.79,2011-11-19T21:29:12Z,M3NTWGT3TL,140000035251606,MasterCard,USD,No
405952270,2011-11-19T21:29:12Z,Songs,14090344,Gimme Some Lovin',DO NOT USE - EMI Music,,,$1.29,0026B0DFEBEA,iTunes/10.5.1 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.51.22,143.215.117.30,,144025449374,11/23/2011,$0.21,$2.79,2011-11-19T21:29:12Z,M3NTWGT3TL,140000035251606,MasterCard,USD,No
405952270,2011-10-20T22:46:15Z,Songs,353859788,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",Entertainment One US LP,,,$1.29,0026B0DFEBEA,iTunes/10.5 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.51.22,143.215.117.19,,201024195364,10/24/2011,$0.11,$1.40,2011-10-20T22:46:15Z,M3NTNZ9N31,140000035251606,MasterCard,USD,No
405952270,2011-10-19T03:31:45Z,Songs,75404479,"Milwaukee, Here I Come",CD Baby / Hit Media,,,$0.99,0026B0DFEBEA,iTunes/10.5 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.51.22,128.61.114.73,,125024193155,10/20/2011,$0.16,$2.14,2011-10-17T03:21:55Z,M3NTN6F199,140000035251606,MasterCard,USD,No
405952270,2011-10-17T03:21:55Z,Songs,185988874,If That Ain't Country,Sony Music,,,$0.99,0026B0DFEBEA,iTunes/10.4.1 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.50,70.138.59.13,,125024193155,10/20/2011,$0.16,$2.14,2011-10-17T03:21:55Z,M3NTN6F199,140000035251606,MasterCard,USD,No
405952270,2011-09-27T01:24:43Z,Songs,448105861,Homeboy,DO NOT USE - EMI Music,,,$1.29,0026B0DFEBEA,iTunes/10.4.1 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.50,128.61.119.218,,209023324700,09/30/2011,$0.11,$1.40,2011-09-27T01:24:43Z,M3NTJB4SFL,140000035251606,MasterCard,USD,No
405952270,2011-08-15T02:29:52Z,Songs,378964342,Swingtown,DO NOT USE - EMI Music,,,$1.29,0026B0DFEBEA,iTunes/10.4 (Macintosh; Intel Mac OS X 10.6.8) AppleWebKit/534.50,70.138.59.13,,141022036933,08/18/2011,$0.11,$1.40,2011-08-15T02:29:52Z,M3NT8K1VQK,140000035251606,MasterCard,USD,No
405952270,2011-07-06T22:21:19Z,Songs,400835987,Get Back,Project Bastille,,,$1.29,0026B0DFEBEA,iTunes/10.3.1 (Macintosh; Intel Mac OS X 10.6.7) AppleWebKit/533.21.1,70.138.59.13,,117021105485,07/10/2011,$0.10,$1.39,2011-07-06T22:21:19Z,M3NT2Z3FJN,140000035251606,MasterCard,USD,No
405952270,2011-07-02T03:19:04Z,Songs,424853660,Tonight Tonight,Sony Music,,,$1.29,0026B0DFEBEA,iTunes/10.3.1 (Macintosh; Intel Mac OS X 10.6.7) AppleWebKit/533.21.1,70.138.59.13,,152020489026,07/05/2011,$0.10,$1.39,2011-07-02T03:19:04Z,M3NT2HYL8Q,140000035251606,MasterCard,USD,No
405952270,2011-06-24T16:40:39Z,Songs,129535026,Cotton Fields,The Universal Music Group,,,$0.99,0026B0DFEBEA,iTunes/10.3.1 (Macintosh; Intel Mac OS X 10.6.7) AppleWebKit/533.21.1,70.138.59.13,,165020425793,06/27/2011,$0.08,$1.07,2011-06-24T16:40:39Z,M3NT22JFYY,140000035251606,MasterCard,USD,No
405952270,2011-04-09T18:14:16Z,TV Episodes,286225903,Manic Monday,"Warner Bros. Home Entertainment, Inc.",,,$1.99,0026B0DFEBEA,iTunes/10.2.1 (Macintosh; Intel Mac OS X 10.6.6) AppleWebKit/533.20.25,70.138.59.13,,156017931654,04/12/2011,$0.12,$2.11,2011-04-09T18:14:16Z,M3NSXGD78Y,140000035251606,MasterCard,USD,No
405952270,2011-04-05T02:45:32Z,TV Episodes,286225256,Less Than 30,"Warner Bros. Home Entertainment, Inc.",,,$1.99,0026B0DFEBEA,iTunes/10.2.1 (Macintosh; Intel Mac OS X 10.6.6) AppleWebKit/533.20.25,70.138.59.13,,195017640174,04/05/2011,$0.25,$4.23,2011-04-02T14:24:56Z,M3NSX49SLS,140000035251606,MasterCard,USD,No
405952270,2011-04-02T14:24:56Z,TV Episodes,286221706,"Vegas Baby, Vegas!","Warner Bros. Home Entertainment, Inc.",,,$1.99,0026B0DFEBEA,iTunes/10.2.1 (Macintosh; Intel Mac OS X 10.6.6) AppleWebKit/533.20.25,70.138.59.13,,195017640174,04/05/2011,$0.25,$4.23,2011-04-02T14:24:56Z,M3NSX49SLS,140000035251606,MasterCard,USD,No
405952270,2011-03-25T22:32:35Z,TV Episodes,286228598,The Bat Mitzvah,"Warner Bros. Home Entertainment, Inc.",,,$1.99,0026B0DFEBEA,iTunes/10.2.1 (Macintosh; Intel Mac OS X 10.6.6) AppleWebKit/533.20.25,70.138.59.13,,198017210485,03/26/2011,$0.25,$4.23,2011-03-22T23:39:21Z,M3NSWNDYBT,140000035251606,MasterCard,USD,No
405952270,2011-03-22T23:39:21Z,TV Episodes,286225431,Neighbors,"Warner Bros. Home Entertainment, Inc.",,,$1.99,0026B0DFEBEA,iTunes/10.2.1 (Macintosh; Intel Mac OS X 10.6.6) AppleWebKit/533.20.25,70.138.59.13,,198017210485,03/26/2011,$0.25,$4.23,2011-03-22T23:39:21Z,M3NSWNDYBT,140000035251606,MasterCard,USD,No
